iter	Passed	Remaining
9446	62793	3675
9447	62804	3669
9448	62814	3662
9449	62825	3656
9450	62832	3649
9451	62840	3643
9452	62849	3636
9453	62857	3630
9454	62868	3623
9455	62882	3617
9456	62893	3611
9457	62908	3605
9458	62920	3598
9459	62929	3592
9460	62937	3585
9461	62945	3579
9462	62953	3572
9463	62964	3566
9464	62975	3559
9465	62985	3553
9466	62992	3546
9467	62998	3539
9468	63005	3533
9469	63012	3526
9470	63021	3520
9471	63032	3513
9472	63044	3507
9473	63053	3500
9474	63061	3494
9475	63068	3487
9476	63075	3480
9477	63084	3474
9478	63095	3467
9479	63108	3461
9480	63122	3455
9481	63136	3449
9482	63151	3442
9483	63161	3436
9484	63170	3429
9485	63179	3423
9486	63187	3416
9487	63195	3410
9488	63204	3403
9489	63210	3396
9490	63221	3390
9491	63234	3384
9492	63248	3377
9493	63257	3371
9494	63266	3364
9495	63274	3358
9496	63281	3351
9497	63288	3345
9498	63297	3338
9499	63308	3332
9500	63319	3325
9501	63331	3319
9502	63344	3312
9503	63353	3306
9504	63362	3299
9505	63370	3293
9506	63379	3286
9507	63391	3280
9508	63403	3273
9509	63415	3267
9510	63424	3260
9511	63432	3254
9512	63438	3247
9513	63446	3241
9514	63454	3234
9515	63463	3227
9516	63473	3221
9517	63482	3214
9518	63489	3208
9519	63499	3201
9520	63505	3194
9521	63514	3188
9522	63520	3181
9523	63529	3175
9524	63540	3168
9525	63550	3162
9526	63559	3155
9527	63568	3149
9528	63575	3142
9529	63583	3135
9530	63589	3129
9531	63595	3122
9532	63604	3115
9533	63612	3109
9534	63621	3102
9535	63630	3096
9536	63638	3089
9537	63645	3082
9538	63651	3076
9539	63658	3069
9540	63664	3062
9541	63673	3056
9542	63682	3049
9543	63690	3043
9544	63697	3036
9545	63704	3029
9546	63710	3023
9547	63717	3016
9548	63721	3009
9549	63727	3002
9550	63732	2996
9551	63735	2989
9552	63740	2982
9553	63744	2975
9554	63749	2968
9555	63753	2962
9556	63758	2955
9557	63762	2948
9558	63766	2941
9559	63773	2935
9560	63781	2928
9561	63788	2921
9562	63794	2915
9563	63800	2908
9564	63804	2901
9565	63808	2894
9566	63812	2888
9567	63817	2881
9568	63822	2874
9569	63826	2867
9570	63830	2861
9571	63833	2854
9572	63838	2847
9573	63841	2840
9574	63846	2833
9575	63853	2827
9576	63862	2820
9577	63870	2814
9578	63879	2807
9579	63887	2800
9580	63893	2794
9581	63903	2787
9582	63911	2781
9583	63917	2774
9584	63923	2767
9585	63932	2761
9586	63938	2754
9587	63944	2747
9588	63951	2741
9589	63955	2734
9590	63959	2727
9591	63965	2720
9592	63969	2714
9593	63973	2707
9594	63978	2700
9595	63982	2693
9596	63986	2686
9597	63989	2680
9598	63994	2673
9599	63998	2666
9600	64001	2659
9601	64005	2653
9602	64009	2646
9603	64013	2639
9604	64017	2632
9605	64021	2625
9606	64025	2619
9607	64029	2612
9608	64034	2605
9609	64037	2598
9610	64043	2592
9611	64051	2585
9612	64060	2578
9613	64069	2572
9614	64077	2565
9615	64083	2559
9616	64089	2552
9617	64095	2545
9618	64104	2539
9619	64113	2532
9620	64122	2525
9621	64130	2519
9622	64137	2512
9623	64148	2506
9624	64157	2499
9625	64166	2493
9626	64177	2486
9627	64186	2480
9628	64193	2473
9629	64203	2466
9630	64208	2460
9631	64215	2453
9632	64221	2446
9633	64226	2439
9634	64234	2433
9635	64241	2426
9636	64250	2420
9637	64258	2413
9638	64267	2406
9639	64276	2400
9640	64283	2393
9641	64293	2387
9642	64301	2380
9643	64312	2374
9644	64320	2367
9645	64333	2360
9646	64341	2354
9647	64349	2347
9648	64355	2341
9649	64363	2334
9650	64368	2327
9651	64374	2320
9652	64380	2314
9653	64385	2307
9654	64394	2300
9655	64398	2294
9656	64403	2287
9657	64412	2280
9658	64417	2274
9659	64425	2267
9660	64430	2260
9661	64436	2254
9662	64444	2247
9663	64448	2240
9664	64456	2234
9665	64465	2227
9666	64473	2220
9667	64481	2214
9668	64488	2207
9669	64498	2201
9670	64506	2194
9671	64515	2187
9672	64525	2181
9673	64535	2174
9674	64543	2168
9675	64548	2161
9676	64556	2154
9677	64560	2148
9678	64567	2141
9679	64573	2134
9680	64578	2127
9681	64586	2121
9682	64595	2114
9683	64603	2108
9684	64612	2101
9685	64619	2094
9686	64627	2088
9687	64637	2081
9688	64646	2075
9689	64654	2068
9690	64663	2061
9691	64671	2055
9692	64680	2048
9693	64689	2041
9694	64699	2035
9695	64709	2028
9696	64718	2022
9697	64723	2015
9698	64730	2008
9699	64736	2002
9700	64741	1995
9701	64750	1988
9702	64756	1982
9703	64763	1975
9704	64774	1968
9705	64783	1962
9706	64787	1955
9707	64796	1948
9708	64801	1942
9709	64805	1935
9710	64814	1928
9711	64819	1922
9712	64825	1915
9713	64832	1908
9714	64838	1902
9715	64847	1895
9716	64855	1888
9717	64863	1882
9718	64870	1875
9719	64881	1869
9720	64892	1862
9721	64901	1855
9722	64916	1849
9723	64930	1842
9724	64940	1836
9725	64949	1829
9726	64956	1823
9727	64962	1816
9728	64970	1809
9729	64976	1803
9730	64982	1796
9731	64992	1789
9732	65000	1783
9733	65006	1776
9734	65013	1769
9735	65020	1763
9736	65027	1756
9737	65038	1749
9738	65049	1743
9739	65059	1736
9740	65069	1730
9741	65080	1723
9742	65088	1716
9743	65096	1710
9744	65108	1703
9745	65119	1697
9746	65128	1690
9747	65138	1683
9748	65147	1677
9749	65155	1670
9750	65161	1663
9751	65168	1657
9752	65174	1650
9753	65180	1643
9754	65186	1637
9755	65193	1630
9756	65200	1623
9757	65207	1617
9758	65213	1610
9759	65219	1603
9760	65228	1597
9761	65238	1590
9762	65247	1583
9763	65260	1577
9764	65270	1570
9765	65279	1564
9766	65288	1557
9767	65297	1550
9768	65304	1544
9769	65312	1537
9770	65318	1530
9771	65324	1524
9772	65330	1517
9773	65336	1510
9774	65342	1504
9775	65349	1497
9776	65355	1490
9777	65362	1483
9778	65368	1477
9779	65375	1470
9780	65381	1463
9781	65388	1457
9782	65394	1450
9783	65401	1443
9784	65408	1437
9785	65415	1430
9786	65421	1423
9787	65428	1417
9788	65434	1410
9789	65445	1403
9790	65456	1397
9791	65466	1390
9792	65475	1383
9793	65486	1377
9794	65495	1370
9795	65503	1364
9796	65510	1357
9797	65517	1350
9798	65524	1344
9799	65530	1337
9800	65537	1330
9801	65543	1323
9802	65550	1317
9803	65556	1310
9804	65562	1303
9805	65569	1297
9806	65575	1290
9807	65581	1283
9808	65587	1277
9809	65594	1270
9810	65600	1263
9811	65606	1257
9812	65614	1250
9813	65624	1243
9814	65635	1237
9815	65646	1230
9816	65653	1223
9817	65666	1217
9818	65678	1210
9819	65686	1204
9820	65695	1197
9821	65704	1190
9822	65714	1184
9823	65724	1177
9824	65736	1170
9825	65745	1164
9826	65755	1157
9827	65766	1150
9828	65775	1144
9829	65782	1137
9830	65788	1130
9831	65795	1124
9832	65801	1117
9833	65807	1110
9834	65813	1104
9835	65819	1097
9836	65825	1090
9837	65833	1084
9838	65844	1077
9839	65855	1070
9840	65864	1064
9841	65873	1057
9842	65883	1050
9843	65892	1044
9844	65899	1037
9845	65906	1030
9846	65912	1024
9847	65918	1017
9848	65924	1010
9849	65932	1004
9850	65938	997
9851	65944	990
9852	65950	983
9853	65956	977
9854	65963	970
9855	65968	963
9856	65975	957
9857	65982	950
9858	65989	943
9859	65995	937
9860	66002	930
9861	66008	923
9862	66014	916
9863	66021	910
9864	66031	903
9865	66041	896
9866	66049	890
9867	66058	883
9868	66069	877
9869	66078	870
9870	66089	863
9871	66099	857
9872	66105	850
9873	66111	843
9874	66118	836
9875	66128	830
9876	66139	823
9877	66147	816
9878	66156	810
9879	66164	803
9880	66174	796
9881	66180	790
9882	66186	783
9883	66196	776
9884	66205	770
9885	66213	763
9886	66220	756
9887	66231	750
9888	66241	743
9889	66251	736
9890	66258	730
9891	66268	723
9892	66276	716
9893	66282	710
9894	66290	703
9895	66294	696
9896	66298	689
9897	66302	683
9898	66306	676
9899	66311	669
9900	66315	663
9901	66319	656
9902	66323	649
9903	66327	642
9904	66331	636
9905	66335	629
9906	66340	622
9907	66343	616
9908	66348	609
9909	66352	602
9910	66356	595
9911	66360	589
9912	66363	582
9913	66368	575
9914	66372	569
9915	66376	562
9916	66381	555
9917	66384	548
9918	66388	542
9919	66392	535
9920	66397	528
9921	66401	522
9922	66405	515
9923	66409	508
9924	66414	501
9925	66423	495
9926	66431	488
9927	66439	481
9928	66447	475
9929	66454	468
9930	66464	461
9931	66472	455
9932	66478	448
9933	66485	441
9934	66493	435
9935	66500	428
9936	66507	421
9937	66517	414
9938	66525	408
9939	66529	401
9940	66535	394
9941	66542	388
9942	66546	381
9943	66554	374
9944	66560	368
9945	66564	361
9946	66572	354
9947	66576	348
9948	66583	341
9949	66589	334
9950	66594	327
9951	66602	321
9952	66607	314
9953	66613	307
9954	66623	301
9955	66628	294
9956	66635	287
9957	66644	281
9958	66652	274
9959	66660	267
9960	66669	261
9961	66681	254
9962	66690	247
9963	66698	240
9964	66707	234
9965	66715	227
9966	66725	220
9967	66734	214
9968	66744	207
9969	66755	200
9970	66765	194
9971	66775	187
9972	66785	180
9973	66793	174
9974	66801	167
9975	66807	160
9976	66816	154
9977	66824	147
9978	66832	140
9979	66841	133
9980	66850	127
9981	66858	120
9982	66864	113
9983	66875	107
9984	66884	100
9985	66894	93
9986	66905	87
9987	66909	80
9988	66917	73
9989	66925	66
9990	66929	60
9991	66933	53
9992	66937	46
9993	66942	40
9994	66946	33
9995	66950	26
9996	66954	20
9997	66959	13
9998	66963	6
9999	66967	0
